book_id,work_id,books_count,isbn13,authors,original_publication_year,title,language_code,average_rating,ratings_count,text_reviews_count,image_url
8130,1488433,12,9780718152440,Jamie Oliver,2007,Jamie at Home: Cook Your Way to the Good Life,,4.09,10787,129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8201,55442,6,9781400049360,Ina Garten - Quentin Bacon,2004,Barefoot in Paris,en-GB,4.19,11200,129,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5701,318402,16,9780385423600,Willy Lindwer,1988,The Last Seven Months of Anne Frank,,4.34,15375,129,https://images.gr-assets.com/books/1320487142m/769212.jpg
3925,41691,60,9780553278000,Robert Ludlum,1988,The Icarus Agenda,en-US,3.93,24573,129,https://images.gr-assets.com/books/1403167832m/573201.jpg
9133,1349612,27,9780786939500,R.A. Salvatore,2000,Servant of the Shard (Forgotten Realms: Paths of Darkness - #3; The Sellswords - #1),en-US,4.15,10575,128,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9963,2960496,36,9780380795280,Raymond E. Feist,1998,Krondor: The Betrayal,en-US,3.81,11472,128,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9865,2513204,22,9781401918740,Esther Hicks - Jerry Hicks,2006,Money - and the Law of Attraction: Learning to Attract Wealth - Health - and Happiness,,4.24,8534,127,https://images.gr-assets.com/books/1418105485m/2505836.jpg
5570,2796366,2,9780553297260,John Saul,1991,Darkness,,3.92,17460,127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3151,885147,19,9780395181580,Margret Rey - H.A. Rey,1966,Curious George Goes to the Hospital,eng,4.22,32397,127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9803,2876768,13,9780394865710,Stan Berenstain - Jan Berenstain,1984,The Berenstain Bears and Too Much TV,eng,4.00,11242,126,https://images.gr-assets.com/books/1457297865m/201138.jpg
9796,2563528,25,9780064440510,Else Holmelund Minarik - Maurice Sendak,1968,A Kiss for Little Bear,,4.31,11604,126,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9457,45979,12,9781595324090,Natsuki Takaya - Alethea Nibley - Athena Nibley,2004,フルーツバスケット 14,en-US,4.46,13206,126,https://images.gr-assets.com/books/1393736589m/46908.jpg
9080,324932,9,9780451201030,Eric Jerome Dickey,1997,Friends and Lovers,eng,4.21,9107,125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7419,124826,23,9780937611360,Louise L. Hay,1976,Heal Your Body,en-US,4.34,11714,125,https://images.gr-assets.com/books/1404193356m/270435.jpg
7016,160884,11,9780679886330,Stan Berenstain - Jan Berenstain,1968,Inside - Outside - Upside Down,eng,4.13,15184,124,https://images.gr-assets.com/books/1428895593m/773480.jpg
9781,6258393,15,9781427814040,Hiro Fujiwara,2007,会長はメイド様! 2,eng,4.53,10514,123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8396,1602327,8,9780609804610,Scott Dikkers - Maria Schneider - John Krewson - Robert Siegel - David Javerbaum - Todd Hanson - Carol Kolb - Mike Loew - Tim Harrod,1998,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,eng,4.18,11198,123,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9123,6624705,9,9781400032920,Anton Chekhov - Richard Pevear - Larissa Volokhonsky,1896,The Complete Short Novels,eng,4.47,9738,122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7086,23681298,16,9780451528900,Thomas Paine - Sidney Hook - Jack Fruchtman Jr.,1776,Common Sense - The Rights of Man and Other Essential Writings,eng,4.12,13165,122,https://images.gr-assets.com/books/1309203355m/99955.jpg
6499,6405607,55,,Arthur Conan Doyle,1892,Sherlock Holmes : Silver Blaze,eng,4.18,14295,122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1609,9115558,20,9780316087380,Mark Cotta Vaz,2010,Eclipse: The Official Illustrated Movie Companion,en-US,4.44,50375,122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9327,37441,2,9780545010090,Eoin Colfer,2003,Artemis Fowl Boxed Set (Artemis Fowl - #1-5),en-US,4.29,10940,121,https://images.gr-assets.com/books/1279206196m/2358870.jpg
8146,1427512,49,9780425138240,Jack Higgins,1992,Eye of the Storm,eng,3.96,12202,120,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8246,3245947,13,9780679450820,Marion Cunningham - Fannie Merritt Farmer - Archibald Candy Corporation,1979,The Boston Cooking-School Cook Book 1896,,4.10,13027,120,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7428,3078362,145,9780521357300,John Locke - Peter Laslett - Raymond Geuss,1689,Two Treatises of Government,eng,3.81,13378,120,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6554,1251507,21,9780553567720,Margaret Weis - Tracy Hickman,1993,Into the Labyrinth,en-US,4.09,17226,120,https://images.gr-assets.com/books/1327837279m/28484.jpg
8559,2553131,18,9781931514940,Ken Akamatsu,1999,ラブひな #1,eng,3.73,11046,119,https://images.gr-assets.com/books/1324954179m/1015311.jpg
3203,115789,7,9780684847820,Brian Froud - Terry Windling,1998,Good Faeries - Bad Faeries,en-US,3.88,35215,119,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7347,2306480,23,9780553563700,Margaret Weis - Tracy Hickman,1993,The Hand of Chaos,en-US,4.05,15595,118,https://images.gr-assets.com/books/1327837169m/28482.jpg
6778,1092326,23,9780670446150,Ludwig Bemelmans,1956,Madeline and the Bad Hat,en-US,4.27,16295,118,https://images.gr-assets.com/books/1355497395m/1027760.jpg
6345,566055,19,9780307105480,Gertrude Crampton,1946,Scuffy the Tugboat and His Adventures Down the River,,4.11,17750,117,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9459,2126028,24,9780553345390,Barbara Ann Brennan - Jos. A. Smith,1987,Hands of Light: A Guide to Healing Through the Human Energy Field,,4.27,9183,116,https://images.gr-assets.com/books/1320544153m/18420.jpg
7863,6245936,17,9781421531720,Matsuri Hino - Tomo Kimura,2008,ヴァンパイア騎士 9,eng,4.31,14345,116,https://images.gr-assets.com/books/1329240058m/6801652.jpg
5653,810530,11,9781421506720,Akira Amano - JN Productions - Frances E. Wall,2004,家庭教師ヒットマンREBORN! 1,,4.22,15443,116,https://images.gr-assets.com/books/1383918162m/824763.jpg
6536,2960451,41,9780380789830,Raymond E. Feist,1998,Shards of a Broken Crown (The Serpentwar Saga - #4),,3.99,17266,116,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6218,6785716,36,9780765341850,Robert Jordan,1990,Eye of the World (The Wheel of Time - #1-1),eng,4.26,14317,115,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7395,1508836,18,9780060266880,Peggy Parish - Wallace Tripp,1971,Come Back - Amelia Bedelia,,4.25,14322,115,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7011,561807,21,9781844285080,H.A. Rey,1952,Curious George Rides a Bike,,4.24,15669,115,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7747,231629,28,9780786937900,R.A. Salvatore,2004,The Two Swords (Hunter's Blades #3),en-GB,4.16,12670,114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6305,1093941,13,9780894802040,Julee Rosso - Sheila Lukins - Michael McLaughlin,1982,The Silver Palate Cookbook: Delicious Recipes - Menus - Tips - Lore From Manhattan's Celebrated  Gourmet  Food Shop.,,4.06,15600,114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4169,837964,5,9781561483400,Dawn J. Ranck - Phyllis Pellman Good,2000,Fix-It and Forget-It Cookbook: Feasting with Your Slow Cooker,,3.85,22857,114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
5003,375913,8,9780307118390,Mercer Mayer,1975,Just for You,eng,4.25,22979,114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3041,25010,82,9781579124570,Leonardo da Vinci - H. Anna Suh,1519,Leonardo's Notebooks,,3.97,27803,114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6790,1486254,26,9780425195180,Dale Brown,1987,Flight Of The Old Dog,eng,4.08,13884,113,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8728,550593,38,9780671729400,V.C. Andrews,1984,Fallen Hearts (Casteel - #3),eng,3.89,12873,112,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9815,5170276,5,9780307460450,Martha Stewart,2009,Martha Stewart's Cupcakes: 175 Inspired Ideas for Everyone's Favorite Treats,,4.11,8336,111,https://images.gr-assets.com/books/1320443899m/5103512.jpg
8984,966050,34,9780446359690,Larry Bond - Patrick Larkin,1989,Red Phoenix,eng,3.98,10961,111,https://images.gr-assets.com/books/1298859399m/981161.jpg
9923,9813455,26,9780451190570,Stephen King,1996,The Green Mile - Part 5: Night Journey,eng,4.51,11918,111,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7263,49669,32,9780441653040,Robert A. Heinlein - Damon Knight,1967,The Past through Tomorrow,eng,4.15,14323,111,https://images.gr-assets.com/books/1325885616m/121581.jpg
9695,2316136,3,9781421515880,Kiyo Fujiwara,2005,アラクレ 1,en-US,4.03,10759,110,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9333,1020651,52,9780553282090,Robert Ludlum,1976,The Gemini Contenders,eng,3.87,10763,110,https://images.gr-assets.com/books/1320401784m/763594.jpg
6027,197435,26,9781421502410,Masashi Kishimoto - Frances Wall,2002,NARUTO -ナルト- 巻ノ十一 ,eng,4.50,15408,110,https://images.gr-assets.com/books/1435525208m/204041.jpg
6662,2152803,34,9781593080430,O. Henry - Victoria Blake,1977,Selected Stories of O. Henry ,,4.16,15560,110,https://images.gr-assets.com/books/1328753059m/14469.jpg
5357,1175878,46,9780380974730,Raymond E. Feist,1997,Rage of a Demon King (The Serpentwar Saga #3),en-US,4.02,20644,110,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3658,16201,7,9780736421970,Teddy Slater - Ron Dias - Ric González,1991,Beauty and the Beast (Little Golden Book),,4.40,26524,110,https://images.gr-assets.com/books/1395619448m/14118.jpg
3030,21984483,1,9781595144330,Richelle Mead,2010,Vampire Academy Box Set (Vampire Academy - #1-4),en-US,4.57,33016,110,https://images.gr-assets.com/books/1281267849m/8718952.jpg
7686,163663,28,9780743224240,Phillip C. McGraw,2000,Self Matters: Creating Your Life from the Inside Out,en-US,3.62,9920,109,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6572,1879439,33,9780847829870,Umberto Eco,2007,Storia della bruttezza,,3.88,13080,109,https://images.gr-assets.com/books/1320443510m/520738.jpg
7344,1096604,17,9780064440200,Peggy Parish - Barbara Siebel Thomas,1966,Amelia Bedelia and the Surprise Shower,eng,4.27,14509,107,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7580,14250389,7,9780545141020,Tom Sniegoski - Jeff Smith - Thomas E. Sniegoski - Steve Hamaker,2009,Bone: Quest For The Spark - Book One ,eng,4.33,11444,106,https://images.gr-assets.com/books/1328839457m/9366879.jpg
6622,766871,8,9781421506050,Kentaro Yabuki,2001,Black Cat - Volume 1,eng,4.08,13999,106,https://images.gr-assets.com/books/1399825755m/780845.jpg
5745,115767,4,9780609610660,Ina Garten - Maura McEvoy,2002,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,eng,4.26,16181,106,https://images.gr-assets.com/books/1320438055m/120231.jpg
5685,937985,15,9780099690600,Orson Scott Card - James Cameron,1989,The Abyss,eng,4.06,16492,106,https://images.gr-assets.com/books/1225165505m/40289.jpg
4780,790136,92,9780192834100,Giorgio Vasari - Julia Conway Bondanella - Peter Bondanella,1550,Le Vite de' più eccellenti pittori - scultori - e architettori da Cimabue insino a' tempi nostri,eng,3.78,18738,106,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9045,194618,13,9780394873340,Stan Berenstain - Jan Berenstain,1985,The Berenstain Bears Forget Their Manners,en-US,4.15,12328,105,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7578,2221220,25,9780786927720,R.A. Salvatore,2001,Sea of Swords (Forgotten Realms: Paths of Darkness - #4; Legend of Drizzt - #13),eng,4.07,13085,105,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4054,58792,1,9780810933510,Andy Goldsworthy,1990,Andy Goldsworthy: A Collaboration with Nature,,3.95,20745,105,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8048,557068,10,9780718147720,Jamie Oliver,2006,Cook with Jamie,eng,4.05,10891,104,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9074,1003260,35,9780380803280,Raymond E. Feist,2004,Exile's Return,,4.00,11744,104,https://images.gr-assets.com/books/1409594776m/13809.jpg
2484,17943436,6,9781411415940,Ian Edginton - Oscar Wilde - I.N.J. Culbard,2009,The Picture of Dorian Gray: A Graphic Novel ,eng,4.12,40835,104,https://images.gr-assets.com/books/1328766635m/3052106.jpg
7909,821971,14,9780573613320,Neil Simon,1965,The Odd Couple,eng,4.02,12791,103,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9002,391419,6,9780761117190,Anne Byrn - Anthony Loew,1999,The Cake Mix Doctor,,3.95,9730,102,https://images.gr-assets.com/books/1404582048m/402017.jpg
7860,758985,6,9780679747660,Julia Child,1989,The Way to Cook,en-US,4.31,11656,102,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7648,961,3,9780763622590,Michael Rosen - Jane Ray,2003,Shakespeare's Romeo and Juliet,,4.09,19117,101,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1382,43209,4,9780345373950,Faye Perozich - Anne Rice - John Bolton - Daerick Gr�ss,1989,Anne Rice's The Vampire Lestat: The Graphic Novel,en-GB,4.17,61903,101,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8181,103160,5,9781401204460,Bill Finger - Gardner F. Fox - Bob Kane - Jerry Robinson - Sheldon Moldoff,2005,Batman Chronicles: Volume 1,en-US,3.99,9661,100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4291,18485762,6,9780689847430,Robert Sabuda - Lewis Carroll,2003,Alice's Adventures in Wonderland: A Pop-Up Adaptation,en-US,4.33,21388,100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3840,1666984,14,9780500275820,Robert Hughes,1980,The Shock of the New,,3.73,21603,100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9230,1952538,16,9780307021690,Kathryn Jackson - Gustav Tenggren,1952,Tawny Scrawny Lion (Little Golden Book),,4.16,12632,99,https://images.gr-assets.com/books/1395619387m/988170.jpg
9434,2930911,33,9780380803260,Raymond E. Feist,2003,King of Foxes,,3.95,11552,98,https://images.gr-assets.com/books/1409600307m/153175.jpg
9112,41433707,83,9780736423080,Bob Grant,1941,Bambi,eng,4.22,12289,98,https://images.gr-assets.com/books/1320545771m/831470.jpg
8650,169058,6,9781401211040,Jim Krueger - Alex Ross - Doug Braithwaite,2006,Justice - Volume 0,eng,4.14,10413,96,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3939,2719129,57,9780500237520,H.W. Janson - Anthony F. Janson,1962,History of Art,eng,3.80,22534,96,https://images.gr-assets.com/books/1330064588m/2693801.jpg
6472,826364,34,9780345390400,David Eddings,1994,The Hidden City,eng,3.97,19477,95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
4046,2547429,7,9780836218310,Gary Larson,1984,The Far Side Gallery 3,,4.45,24310,95,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6483,956435,24,9780671725660,Irving Shulman,1961,West Side Story,,4.12,16663,94,https://images.gr-assets.com/books/1350302485m/918789.jpg
6217,1353328,15,9781569319020,Hiroyuki Takei,1998,シャーマンキング 1,eng,4.14,14100,93,https://images.gr-assets.com/books/1444234846m/885744.jpg
1756,267933,50,9783822858650,M.C. Escher - Bruce Brooks Pfeiffer,1956,M.C. Escher: grafiek en tekeningen,eng,3.93,50389,93,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9502,10830,2,9780679434480,Dr. Seuss - Maurice Sendak - Audrey Geisel,1995,The Secret Art of Dr. Seuss,,4.05,8467,92,https://images.gr-assets.com/books/1320429156m/7780.jpg
9319,7051029,11,9781421536700,Bisco Hatori,2009,桜蘭高校ホスト部 15,eng,4.54,10823,92,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
7990,1689887,165,9781406790280,John Locke,1689,An Essay Concerning Human Understanding,,3.82,11957,92,https://images.gr-assets.com/books/1416179522m/90078.jpg
4708,27881851,1,,BookRags,,BookRags Summary:  A Storm of Swords,eng,4.59,18960,92,https://images.gr-assets.com/books/1369340463m/9832370.jpg
9203,132914,6,9781563895650,Bob Gale - Devin Grayson - Alex Maleev - Dale Eaglesham,1999,Batman: No Man's Land - Vol. 1,eng,4.11,9297,91,https://images.gr-assets.com/books/1377876110m/137894.jpg
9428,304846,18,9780002246190,William Gibson - Terry Bisson,1981,Johnny Mnemonic,en-US,3.75,9793,90,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9297,813221,3,9780573613430,Dale Wasserman,1970,One Flew Over the Cuckoo's Nest (script),,4.28,11181,90,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9321,12905719,11,9784592184710,Meca Tanaka - 田中メカ,2007,キスよりも早く1,jpn,4.23,11437,90,https://images.gr-assets.com/books/1272593631m/8110748.jpg
3317,9789407,6,9780552144290,Terry Pratchett - Stephen Briggs,1996,Mort - playtext,eng,4.29,27993,90,https://images.gr-assets.com/books/1353573597m/149847.jpg
6330,2971193,36,9780345388670,David Eddings,1993,The Shining Ones,,3.95,19856,89,https://images.gr-assets.com/books/1403187182m/243298.jpg
5227,7113924,5,9780785127220,Raymond E. Feist - Michael Avon Oeming - Bryan J.L. Glass - Ryan Stegman,1984,Magician: Apprentice (The Riftwar Saga - #1) ,eng,4.44,17836,88,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
3765,14085268,3,9781560601760,Brynne Stephens - Lela Dowling - Cynthia Martin - Anne McCaffrey,1991,Anne McCaffrey's Dragonflight #0,eng,4.44,29818,88,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
6576,420998,16,9781569319050,Yoshihiro Togashi,1990,Yu Yu Hakusho,eng,4.29,14037,87,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
